Year,Datetime,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Win conditions
2022.0,01 Dec 2022 - 18:00,group stage,Al Thumama Stadium,Doha,Canada,1.0,2.0,Morocco, 
2022.0,01 Dec 2022 - 18:00,group stage,Ahmad bin Ali Stadium,Al Rayyan,Croatia,0.0,0.0,Belgium, 
2022.0,01 Dec 2022 - 22:00,group stage,Al Bayt Stadium,Al Khor,Costa Rica,2.0,4.0,Germany, 
2022.0,01 Dec 2022 - 22:00,group stage,Khalifa International Stadium,Al Rayyan,Japan,2.0,1.0,Spain, 
2022.0,02 Dec 2022 - 18:00,group stage,Al Janoub Stadium,Al Wakrah,Ghana,0.0,2.0,Uruguay, 
2022.0,02 Dec 2022 - 18:00,group stage,Education City Stadium,Al Rayyan,South Korea,2.0,1.0,Portugal, 
2022.0,02 Dec 2022 - 22:00,group stage,Lusail Stadium,Lusail,Cameroon,1.0,0.0,Brazil, 
2022.0,02 Dec 2022 - 22:00,group stage,Stadium 974,Doha,Serbia,2.0,3.0,Switzerland, 
2022.0,03 Dec 2022 - 18:00,round of 16,Khalifa International Stadium,Al Rayyan,Netherlands,3.0,1.0,United States, 
2022.0,03 Dec 2022 - 22:00,round of 16,Ahmad bin Ali Stadium,Al Rayyan,Argentina,2.0,1.0,Australia, 
2022.0,04 Dec 2022 - 18:00,round of 16,Al Thumama Stadium,Doha,France,3.0,1.0,Poland, 
2022.0,04 Dec 2022 - 22:00,round of 16,Al Bayt Stadium,Al Khor,England,3.0,0.0,Senegal, 
2022.0,05 Dec 2022 - 18:00,round of 16,Al Janoub Stadium,Al Wakrah,Japan,1.0,1.0,Croatia,Croatia win on penalties (3 - 1)
2022.0,05 Dec 2022 - 22:00,round of 16,Stadium 974,Doha,Brazil,4.0,1.0,South Korea, 
2022.0,06 Dec 2022 - 18:00,round of 16,Education City Stadium,Al Rayyan,Morocco,0.0,0.0,Spain,Morocco win on penalties (3 - 0)
2022.0,06 Dec 2022 - 22:00,round of 16,Lusail Stadium,Lusail,Portugal,6.0,1.0,Switzerland, 
2022.0,09 Dec 2022 - 18:00,quarter-finals,Education City Stadium,Al Rayyan,Croatia,1.0,1.0,Brazil,Croatia win on penalties (4 - 2)
2022.0,09 Dec 2022 - 22:00,quarter-finals,Lusail Stadium,Lusail,Netherlands,2.0,2.0,Argentina,Argentina win on penalties (4 - 3)
2022.0,10 Dec 2022 - 18:00,quarter-finals,Al Thumama Stadium,Doha,Morocco,1.0,0.0,Portugal, 
2022.0,10 Dec 2022 - 22:00,quarter-finals,Al Bayt Stadium,Al Khor,England,1.0,2.0,France, 
2022.0,13 Dec 2022 - 22:00,semi-finals,Lusail Stadium,Lusail,Argentina,3.0,0.0,Croatia, 
2022.0,14 Dec 2022 - 22:00,semi-finals,Al Bayt Stadium,Al Khor,France,2.0,0.0,Morocco, 
2022.0,17 Dec 2022 - 18:00,third-place match,Khalifa International Stadium,Al Rayyan,Croatia,2.0,1.0,Morocco, 
2022.0,18 Dec 2022 - 18:00,final,Lusail Stadium,Lusail,Argentina,3.0,3.0,France,Argentina win on penalties (4 - 2)
2026.0,,Group Stage,Mexico City Stadium,Mexico City,Mexico,2.0,0.0,South Africa, 
2026.0,,Group Stage,Guadalajara Stadium,Guadalajara,South Korea,2.0,1.0,Czechia, 
2026.0,,Group Stage,Toronto Stadium,Toronto,Canada,1.0,1.0,Bosnia and Herzegovina, 
2026.0,,Group Stage,Los Angeles Stadium,Los Angeles,USA,4.0,1.0,Paraguay, 
2026.0,,Group Stage,Boston Stadium,Boston,Haiti,0.0,1.0,Scotland, 
2026.0,,Group Stage,BC Place Vancouver,Vancouver,Australia,2.0,0.0,Türkiye, 
2026.0,,Group Stage,New York New Jersey Stadium,New Jersey,Brazil,1.0,1.0,Morocco, 
2026.0,,Group Stage,San Francisco Bay Area Stadium,San Francisco,Qatar,1.0,1.0,Switzerland, 
2026.0,,Group Stage,Houston Stadium,Houston,Germany,7.0,1.0,Curaçao, 
2026.0,,Group Stage,Dallas Stadium,Dallas,Netherlands,2.0,2.0,Japan, 
2026.0,,Group Stage,Philadelphia Stadium,Philadelphia,Côte d'Ivoire,1.0,0.0,Ecuador, 
2026.0,,Group Stage,Monterrey Stadium,Monterrey,Sweden,5.0,1.0,Tunisia, 
2026.0,,Group Stage,Atlanta Stadium,Atlanta,Spain,0.0,0.0,Cabo Verde, 
2026.0,,Group Stage,Seattle Stadium,Seattle,Belgium,1.0,1.0,Egypt, 
2026.0,,Group Stage,Miami Stadium,Miami,Saudi Arabia,1.0,1.0,Uruguay, 
2026.0,,Group Stage,Los Angeles Stadium,Los Angeles,Iran,2.0,2.0,New Zealand, 
2026.0,,Group Stage,New York New Jersey Stadium,New Jersey,France,3.0,1.0,Senegal, 
2026.0,,Group Stage,Boston Stadium,Boston,Iraq,1.0,4.0,Norway, 
2026.0,,Group Stage,Kansas City Stadium,Kansas City,Argentina,3.0,0.0,Algeria, 
2026.0,,Group Stage,San Francisco Bay Area Stadium,San Francisco,Austria,3.0,1.0,Jordan, 
2026.0,,Group Stage,Houston Stadium,Houston,Portugal,1.0,1.0,Congo DR, 
2026.0,,Group Stage,Dallas Stadium,Dallas,England,4.0,2.0,Croatia, 
2026.0,,Group Stage,Toronto Stadium,Toronto,Ghana,1.0,0.0,Panama, 
2026.0,,Group Stage,Mexico City Stadium,Mexico City,Uzbekistan,1.0,3.0,Colombia, 
2026.0,,Group Stage,Atlanta Stadium,Atlanta,Czechia,1.0,1.0,South Africa, 
2026.0,,Group Stage,Los Angeles Stadium,Los Angeles,Switzerland,4.0,1.0,Bosnia and Herzegovina, 
2026.0,,Group Stage,BC Place Vancouver,Vancouver,Canada,6.0,0.0,Qatar, 
2026.0,,Group Stage,Guadalajara Stadium,Guadalajara,Mexico,1.0,0.0,South Korea, 
2026.0,,Group Stage,Seattle Stadium,Seattle,USA,1.0,0.0,Australia, 
2026.0,,Group Stage,Boston Stadium,Boston,Scotland,0.0,1.0,Morocco, 
2026.0,,Group Stage,Philadelphia Stadium,Philadelphia,Brazil,3.0,0.0,Haiti, 
2026.0,,Group Stage,Santa Clara Stadium,Santa Clara,Türkiye,0.0,1.0,Paraguay, 
2026.0,,Group Stage,Houston Stadium,Houston,Netherlands,5.0,1.0,Sweden, 
2026.0,,Group Stage,Toronto Stadium,Toronto,Germany,2.0,1.0,Ivory Coast, 
2026.0,,Group Stage,Kansas City Stadium,Kansas City,Ecuador,0.0,0.0,Curaçao, 
2026.0,,Group Stage,Guadalajara Stadium,Guadalajara,Tunisia,0.0,4.0,Japan, 
2026.0,,Group Stage,Atlanta Stadium,Atlanta,Spain,4.0,0.0,Saudi Arabia, 
2026.0,,Group Stage,Los Angeles Stadium,Los Angeles,Belgium,0.0,0.0,Iran, 
2026.0,,Group Stage,Miami Stadium,Miami,Uruguay,2.0,2.0,Cabo Verde, 
2026.0,,Group Stage,Vancouver Stadium,Vancouver,New Zealand,1.0,3.0,Egypt, 
2026.0,,Group Stage,Toronto Stadium,Toronto,Panama,0.0,1.0,Croatia, 
2026.0,,Group Stage,Zapopan Stadium,Zapopan,Colombia,1.0,0.0,Congo DR, 
2026.0,,Group Stage,Vancouver Stadium,Vancouver,Switzerland,2.0,1.0,Canada, 
2026.0,,Group Stage,Seattle Stadium,Seattle,Bosnia and Herzegovina,3.0,1.0,Qatar, 
2026.0,,Group Stage,Atlanta Stadium,Atlanta,Morocco,4.0,2.0,Haiti, 
2026.0,,Group Stage,Miami Stadium,Miami,Scotland,0.0,3.0,Brazil, 
2026.0,,Group Stage,Guadalajara Stadium,Guadalajara,South Africa,1.0,0.0,South Korea, 
2026.0,,Group Stage,Mexico City Stadium,Mexico City,Czechia,0.0,3.0,Mexico, 
2026.0,,Group Stage,Philadelphia Stadium,Philadelphia,Curaçao,0.0,2.0,Ivory Coast, 
2026.0,,Group Stage,New Jersey Stadium,New Jersey,Ecuador,2.0,1.0,Germany, 
2026.0,,Group Stage,Kansas City Stadium,Kansas City,Tunisia,1.0,3.0,Netherlands, 
2026.0,,Group Stage,Arlington Stadium,Arlington,Japan,1.0,1.0,Sweden, 
2026.0,,Group Stage,Los Angeles Stadium,Los Angeles,Türkiye,3.0,2.0,USA, 
2026.0,,Group Stage,Santa Clara Stadium,Santa Clara,Paraguay,0.0,0.0,Australia, 
2026.0,,Group Stage,Foxborough Stadium,Foxborough,Norway,1.0,4.0,France, 
2026.0,,Group Stage,Toronto Stadium,Toronto,Senegal,5.0,0.0,Iraq, 
2026.0,,Group Stage,Houston Stadium,Houston,Cabo Verde,0.0,0.0,Saudi Arabia, 
2026.0,,Group Stage,Zapopan Stadium,Zapopan,Uruguay,0.0,1.0,Spain, 
2026.0,,Group Stage,Vancouver Stadium,Vancouver,New Zealand,1.0,5.0,Belgium, 
2026.0,,Group Stage,Seattle Stadium,Seattle,Egypt,1.0,1.0,Iran, 
2026.0,,Group Stage,New Jersey Stadium,New Jersey,Panama,0.0,2.0,England, 
2026.0,,Group Stage,Philadelphia Stadium,Philadelphia,Croatia,2.0,1.0,Ghana, 
2026.0,,Round of 32,Los Angeles Stadium,Los Angeles,South Africa,0.0,1.0,Canada, 
2026.0,,Round of 32,Boston Stadium,Boston,Germany,1.0,1.0,Paraguay,Paraguay win on penalties (4 - 3)
2026.0,,Round of 32,Estadio Monterrey,Monterrey,Netherlands,1.0,1.0,Morocco,Morocco win on penalties (3 - 2)
2026.0,,Round of 32,Houston Stadium,Houston,Brazil,2.0,1.0,Japan, 
2026.0,,Round of 32,New York New Jersey Stadium,New Jersey,France,3.0,0.0,Sweden, 
2026.0,,Round of 32,Dallas Stadium,Dallas,Ivory Coast,1.0,2.0,Norway, 
2026.0,,Round of 32,Mexico City Stadium,Mexico City,Mexico,2.0,0.0,Ecuador, 
2026.0,,Round of 32,Atlanta Stadium,Atlanta,England,2.0,1.0,Congo DR, 
2026.0,,Round of 32,Seattle Stadium,Seattle,Belgium,3.0,2.0,Senegal,Belgium win after extra time
2026.0,,Round of 32,San Francisco Bay Area Stadium,San Francisco,USA,2.0,0.0,Bosnia and Herzegovina, 
2026.0,,Round of 32,Toronto Stadium,Toronto,Portugal,2.0,1.0,Croatia, 
2026.0,,Round of 32,Los Angeles Stadium,Los Angeles,Spain,3.0,0.0,Austria, 
2026.0,,Round of 32,BC Place Vancouver,Vancouver,Switzerland,2.0,0.0,Algeria, 
2026.0,,Round of 32,Miami Stadium,Miami,Australia,1.0,1.0,Egypt,Egypt win on penalties (4 - 2)
2026.0,,Round of 32,Miami Stadium,Miami,Argentina,3.0,2.0,Cabo Verde,Argentina win after extra time
2026.0,,Round of 32,Kansas City Stadium,Kansas City,Colombia,1.0,0.0,Ghana, 
2026.0,,Round of 16,NRG Stadium,Houston,Canada,0.0,3.0,Morocco, 
2026.0,,Round of 16,Lincoln Financial Field,Philadelphia,Paraguay,0.0,1.0,France, 
2026.0,,Round of 16,New York New Jersey Stadium,New Jersey,Brazil,1.0,2.0,Norway, 
2026.0,,Round of 16,Banorte Stadium,Monterrey,Mexico,2.0,3.0,England, 
2026.0,,Round of 16,AT&T Stadium,Dallas,Portugal,0.0,1.0,Spain, 
2026.0,,Round of 16,Lumen Field,Seattle,United States,1.0,4.0,Belgium, 
2026.0,,Round of 16,Mercedes-Benz Stadium,Atlanta,Argentina,3.0,2.0,Egypt, 
2026.0,,Round of 16,BC Place,Vancouver,Switzerland,0.0,0.0,Colombia,Switzerland win on penalties (4 - 3)
2026.0,,Quarter-finals,Gillette Stadium,Boston,France,2.0,0.0,Morocco, 
2026.0,,Quarter-finals,SoFi Stadium,Los Angeles,Spain,2.0,1.0,Belgium, 
2026.0,,Quarter-finals,Miami Stadium,Miami,Norway,1.0,2.0,England,England win after extra time
2026.0,,Quarter-finals,GEHA Field at Arrowhead Stadium,Kansas City,Argentina,3.0,1.0,Switzerland,Argentina win after extra time
2026.0,,Semi-finals,AT&T Stadium,Dallas,France,0.0,2.0,Spain, 
2026.0,,Semi-finals,Mercedes-Benz Stadium,Atlanta,England,1.0,2.0,Argentina, 
2026.0,,Third Place,Miami Stadium,Miami,France,4.0,6.0,England, 
2026.0,,Finals,New York New Jersey Stadium,New Jersey,Spain,1.0,0.0,Argentina,Spain win after extra time
